1,0.0,0.005,0.05
2,0.0,0.0070710676,0.05
3,-0.005,0.005,0.05
4,0.0,0.005,0.0
5,0.0,0.0070710676,0.0
6,-0.005,0.005,0.0
7,0.005,0.005,0.0
8,0.005,0.005,0.05
9,0.0,0.005,0.065
10,-0.01,0.005,0.05
11,-0.01,0.005,0.065
12,-0.01,0.005,0.0
13,0.0,0.005,-0.015
14,-0.01,0.005,-0.015
15,0.0,-0.005,0.05
16,-0.01,-0.005,0.05
17,-0.01,-0.005,0.065
18,0.0,-0.005,0.065
19,0.0,-0.005,0.0
20,-0.01,-0.005,0.0
21,0.0,-0.005,-0.015
22,-0.01,-0.005,-0.015
23,0.01,0.005,0.065
24,0.01,-0.005,0.065
25,0.01,-0.005,0.05
26,0.01,0.005,0.05
27,0.01,-0.005,0.0
28,0.01,0.005,0.0
29,0.01,-0.005,-0.015
30,0.01,0.005,-0.015
31,-0.0045,0.005,0.05
32,-0.004,0.005,0.05
33,-0.0035,0.005,0.05
34,-0.003,0.005,0.05
35,-0.0025,0.005,0.05
36,-0.002,0.005,0.05
37,-0.0015,0.005,0.05
38,-0.001,0.005,0.05
39,-0.0005,0.005,0.05
40,0.0,0.005517767,0.05
41,0.0,0.0060355337,0.05
42,0.0,0.0065533007,0.05
43,0.0,0.005,0.049
44,0.0,0.005,0.048
45,0.0,0.005,0.047
46,0.0,0.005,0.046
47,0.0,0.005,0.045
48,0.0,0.005,0.044
49,0.0,0.005,0.043
50,0.0,0.005,0.042
51,0.0,0.005,0.041
52,0.0,0.005,0.04
53,0.0,0.005,0.039
54,0.0,0.005,0.038
55,0.0,0.005,0.037
56,0.0,0.005,0.036
57,0.0,0.005,0.035
58,0.0,0.005,0.034
59,0.0,0.005,0.033
60,0.0,0.005,0.032
61,0.0,0.005,0.031
62,0.0,0.005,0.03
63,0.0,0.005,0.029
64,0.0,0.005,0.028
65,0.0,0.005,0.027
66,0.0,0.005,0.026
67,0.0,0.005,0.025
68,0.0,0.005,0.024
69,0.0,0.005,0.023
70,0.0,0.005,0.022
71,0.0,0.005,0.021
72,0.0,0.005,0.02
73,0.0,0.005,0.019
74,0.0,0.005,0.018
75,0.0,0.005,0.017
76,0.0,0.005,0.016
77,0.0,0.005,0.015
78,0.0,0.005,0.014
79,0.0,0.005,0.013
80,0.0,0.005,0.012
81,0.0,0.005,0.011
82,0.0,0.005,0.01
83,0.0,0.005,0.009
