1,423.253997803
2,422.302978516
3,423.190856934
4,423.680511475
5,423.030731201
6,423.357788086
7,423.352111816
8,423.187316895
9,417.51550293
10,421.349121094
11,414.956787109
12,421.303253174
13,417.455718994
14,414.897033691
15,424.038024902
16,421.390472412
17,415.000946045
18,417.550323486
19,424.00177002
20,421.334625244
21,417.485900879
22,414.933746338
23,414.955657959
24,414.999481201
25,421.38873291
26,421.346038818
27,421.333251953
28,421.30078125
29,414.933044434
30,414.896606445
31,423.220001221
32,423.238372803
33,423.241394043
34,423.268920898
35,423.265075684
36,423.257080078
37,423.277770996
38,423.296875
39,423.273529053
40,422.668304443
41,421.921264648
42,421.777526855
43,423.919586182
44,424.642486572
45,425.193847656
46,425.698638916
47,426.110809326
48,426.497711182
49,426.833618164
50,427.133239746
51,427.398651123
52,427.62512207
53,427.861602783
54,428.069000244
55,428.260559082
56,428.433441162
57,428.605651855
58,428.766845703
59,428.88104248
60,428.997192383
61,429.122009277
62,429.198394775
63,429.270233154
64,429.33984375
65,429.3777771
66,429.416381836
67,429.450531006
68,429.408935547
69,429.420410156
70,429.397064209
71,429.353668213
72,429.284210205
73,429.226379395
74,429.14465332
75,429.078216553
76,428.91204834
77,428.793395996
78,428.63684082
79,428.485473633
80,428.284637451
81,428.116577148
82,427.893096924
83,427.65423584
84,427.404815674
85,427.126922607
86,426.827026367
87,426.50112915
88,426.157318115
89,425.78302002
90,425.212341309
91,424.503295898
92,421.847320557
93,422.256774902
94,422.194366455
95,422.228027344
96,422.336761475
97,422.266052246
98,422.603149414
99,423.095397949
100,423.818237305
101,424.478790283
102,424.932098389
103,425.395965576
104,425.731903076
105,426.061126709
106,426.358032227
107,426.6171875
108,426.862854004
109,427.085571289
110,427.294464111
111,427.473297119
112,427.655334473
113,427.803985596
114,427.957763672
115,428.085968018
116,428.197937012
117,428.292938232
118,428.384429932
119,428.45324707
120,428.510223389
121,428.550720215
122,428.580932617
123,428.590270996
124,428.595916748
125,428.576782227
126,428.549072266
127,428.509185791
128,428.43170166
129,428.367431641
130,428.265411377
131,428.165618896
132,428.037475586
133,427.907287598
134,427.749023438
135,427.591186523
136,427.383758545
137,427.213195801
138,426.940643311
139,426.723236084
140,426.432739258
141,426.142791748
142,425.818206787
143,425.4815979
144,425.142456055
145,424.700958252
146,424.181549072
147,423.717376709
148,423.759216309
149,424.144622803
150,424.502838135
151,424.836730957
152,425.151672363
153,425.445098877
154,425.723724365
155,425.983001709
156,426.228179932
157,426.45526123
158,426.661437988
159,426.855499268
160,427.032440186
161,427.194580078
162,427.342712402
163,427.475341797
164,427.596160889
165,427.701416016
166,427.793212891
167,427.869873047
168,427.933654785
169,427.982452393
170,428.017364502
171,428.040863037
172,428.046173096
173,428.038696289
174,428.01574707
175,427.97958374
176,427.927368164
177,427.8621521
178,427.779327393
179,427.683959961
180,427.572662354
181,427.447570801
182,427.303100586
183,427.143920898
184,426.968475342
185,426.778839111
186,426.573730469
187,426.355865479
188,426.122741699
189,425.874328613
190,425.613464355
191,425.335083008
192,425.041656494
193,424.717803955
194,424.36541748
195,423.9894104
196,423.592071533
197,422.760009766
198,422.859069824
199,423.011901855
200,423.675994873
201,423.677001953
202,423.675109863
203,423.674468994
204,423.675231934
205,423.66607666
206,423.63269043
207,423.568725586
208,423.474151611
209,423.099578857
210,423.113769531
211,423.117401123
212,423.135192871
213,423.068054199
214,422.996612549
215,423.159515381
216,423.46685791
217,423.559234619
218,423.620056152
219,423.653076172
220,423.667816162
221,423.673400879
222,423.667755127
223,423.667297363
224,423.673736572
225,423.100463867
226,423.137695312
227,423.038330078
228,423.110626221
229,423.033660889
230,422.977325439
231,423.137329102
232,423.587738037
233,423.986114502
234,424.3621521
235,424.71383667
236,425.036682129
237,425.334411621
238,425.610992432
239,425.871063232
240,426.118499756
241,426.35256958
242,426.572784424
243,426.777191162
244,426.966552734
245,427.141662598
246,427.30255127
247,427.445159912
248,427.572540283
249,427.68258667
250,427.77746582
251,427.859832764
252,427.925567627
253,427.975616455
254,428.012023926
255,428.03515625
256,428.044769287
257,428.03616333
258,428.016326904
259,427.98046875
260,427.932373047
261,427.867279053
262,427.791717529
263,427.697814941
264,427.592224121
265,427.473571777
266,427.341644287
267,427.193878174
268,427.032104492
269,426.854278564
270,426.660369873
271,426.453643799
272,426.225860596
273,425.980895996
274,425.721984863
275,425.443023682
276,425.148681641
277,424.833587646
278,424.499237061
279,424.140655518
280,423.753601074
281,421.812561035
282,422.289672852
283,421.998474121
284,422.190002441
285,422.289245605
286,422.269256592
287,422.588165283
288,423.269165039
289,423.264587402
290,423.260986328
291,423.227935791
292,423.25793457
293,423.258544922
294,423.23526001
295,423.238586426
296,423.219909668
297,419.035614014
298,420.407165527
299,421.674407959
300,422.608093262
301,422.821960449
302,422.176513672
303,420.249938965
304,419.050170898
305,417.800201416
306,416.441162109
307,415.339141846
308,415.691070557
309,416.011047363
310,416.299804688
311,416.554870605
312,416.781311035
313,416.976715088
314,417.142913818
315,417.277832031
316,417.382141113
317,417.456359863
318,417.501312256
319,422.825775146
320,422.139404297
321,421.661437988
322,422.008209229
323,422.340576172
324,422.660491943
325,422.966186523
326,423.254333496
327,423.52835083
328,423.786346436
329,424.019989014
330,424.243225098
331,424.452606201
332,424.649108887
333,424.830657959
334,424.996887207
335,425.148193359
336,425.284545898
337,425.391448975
338,425.491363525
339,425.582427979
340,425.662139893
341,425.727996826
342,425.780456543
343,425.818115234
344,425.841705322
345,425.851318359
346,425.847259521
347,425.827941895
348,425.795684814
349,425.748138428
350,425.68661499
351,425.608825684
352,425.516265869
353,425.41003418
354,425.28918457
355,425.151397705
356,424.999084473
357,424.82989502
358,424.648895264
359,424.453277588
360,424.246337891
361,424.028900146
362,423.80960083
363,423.557067871
364,423.28793335
365,422.999023438
366,422.692840576
367,422.37689209
368,422.043060303
369,421.702392578
370,422.875061035
371,421.659912109
372,420.36239624
373,418.973297119
374,417.440460205
375,417.396362305
376,417.320892334
377,417.214874268
378,417.079681396
379,416.914031982
380,416.718109131
381,416.491790771
382,416.234588623
383,415.947387695
384,415.628692627
385,415.278533936
386,416.376800537
387,417.737823486
388,419.002746582
389,420.208892822
390,422.94418335
391,421.742248535
392,420.45300293
393,419.061035156
394,421.790100098
395,422.154846191
396,422.482086182
397,422.776275635
398,423.041137695
399,423.275177002
400,423.478302002
401,423.650085449
402,423.791046143
403,423.900115967
404,423.97744751
405,424.023254395
406,416.489837646
407,417.863037109
408,419.1378479
409,420.321655273
410,417.53515625
411,417.490661621
412,417.41619873
413,417.312225342
414,417.178070068
415,417.014434814
416,416.819580078
417,416.594299316
418,416.338562012
419,416.051940918
420,415.734161377
421,415.383728027
422,424.361419678
423,424.706390381
424,425.038452148
425,425.356201172
426,425.660705566
427,425.951538086
428,426.228637695
429,426.490570068
430,426.73828125
431,426.970794678
432,427.188201904
433,427.391296387
434,427.578918457
435,427.750946045
436,427.906860352
437,428.049316406
438,428.17678833
439,428.290039062
440,428.388366699
441,428.46975708
442,428.538024902
443,428.591033936
444,428.628631592
445,428.650543213
446,428.65838623
447,428.651245117
448,428.630706787
449,428.594696045
450,428.544128418
451,428.479156494
452,428.399261475
453,428.303955078
454,428.194458008
455,428.069580078
456,427.929473877
457,427.774230957
458,427.603179932
459,427.417572021
460,427.217193604
461,427.001983643
462,426.771453857
463,426.524780273
464,426.263549805
465,425.988128662
466,425.696990967
467,425.392272949
468,425.073852539
